country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,estimated_generation_gwh_2017,estimated_generation_note_2017
AUT,Austria,Urreiting,WRI1005257,16,47.3749,13.2101,Hydro,62.62,HYDRO-V1
AUT,Austria,Vermuntwerk,WRI1019160,157,46.9684,10.0599,Hydro,373.04,HYDRO-V1
AUT,Austria,Vienna-Freudenau,WRI1005267,172,48.1766,16.4814,Hydro,958.69,HYDRO-V1
AUT,Austria,Villach,WRI1005258,25,46.6329,13.8294,Hydro,83.76,HYDRO-V1
AUT,Austria,Walgauwerk,WRI1019161,86,47.192,9.6815,Hydro,260.66,HYDRO-V1
AUT,Austria,Wallnerau Salzach stage,WRI1005260,13,47.316,13.141,Hydro,49.28,HYDRO-V1
AUT,Austria,Wallnerau underwater stage,WRI1005261,5,47.3833,12.6,Hydro,17.53,HYDRO-V1
AUT,Austria,Wallsee-Mitterkirchen,WRI1005262,210,48.1666,14.6953,Hydro,1170.49,HYDRO-V1
AUT,Austria,Weissenegg,WRI1005264,1,46.8167,15.8667,Hydro,2.61,HYDRO-V1
AUT,Austria,Werfen-Pfarrwerfen,WRI1005265,16,47.4698,13.1945,Hydro,62.62,HYDRO-V1
AUT,Austria,Weyer,WRI1005266,37,48.1465,14.1176,Hydro,122.09,HYDRO-V1
AUT,Austria,Wind Park Bruck an der Leitha,WRI1005268,9,48.0338,16.7264,Wind,13.24,WIND-V1
AUT,Austria,Wind Park Hollern II,WRI1005270,37,48.09,16.844,Wind,107.26,WIND-V1
AUT,Austria,Wind Park Petronell-Carnuntum II,WRI1005271,21,48.09,16.844,Wind,47.82,CAPACITY-FACTOR-V1
AUT,Austria,Windpark Bruck-Göttlesbrunn,WRI1005269,21,48.095,16.89,Wind,70.84,WIND-V1
AUT,Austria,Ybbs-Persenbeug,WRI1018682,236,48.1892,15.0682,Hydro,1282.81,HYDRO-V1
AZE,Azerbaijan,Astara ES,WRI1002178,87,38.456,48.875,Gas,665.51,CAPACITY-FACTOR-V1
AZE,Azerbaijan,Azerbaijan TPP,WRI1002179,2400,40.78,46.9901,Oil,1260.9,CAPACITY-FACTOR-V1
AZE,Azerbaijan,Baku ES,WRI1002181,105,40.3734,49.9192,Gas,803.21,CAPACITY-FACTOR-V1
AZE,Azerbaijan,Baku TEC,WRI1002182,107,40.3734,49.9192,Gas,818.51,CAPACITY-FACTOR-V1
AZE,Azerbaijan,Gusar,WRI1002186,1,41.3979,48.3308,Hydro,2.38,HYDRO-V1
AZE,Azerbaijan,Janub,WRI1002188,780,39.8943,48.9173,Gas,5966.72,CAPACITY-FACTOR-V1
AZE,Azerbaijan,Khachmaz ES,WRI1002189,87,41.4635,48.806,Gas,665.51,CAPACITY-FACTOR-V1
AZE,Azerbaijan,Mingechevir,WRI1002190,402,40.79,47.0287,Hydro,984.99,HYDRO-V1
AZE,Azerbaijan,Sangachal ES,WRI1002192,299,40.1794,49.47,Gas,2287.24,CAPACITY-FACTOR-V1
AZE,Azerbaijan,Shamkir,WRI1002197,405,40.9487,46.168,Hydro,814.65,HYDRO-V1
AZE,Azerbaijan,Shimal,WRI1002198,400,40.4995,50.2077,Gas,3059.85,CAPACITY-FACTOR-V1
AZE,Azerbaijan,Sumqayit,WRI1002199,525,40.6036,49.6332,Gas,4016.06,CAPACITY-FACTOR-V1
AZE,Azerbaijan,Varvara,WRI1002201,16,40.6837,47.0926,Hydro,72.58,HYDRO-V1
AZE,Azerbaijan,Yenikend,WRI1002203,150,40.9193,46.2829,Hydro,334.99,HYDRO-V1
BHR,Bahrain,Al Dur Power and Water,WRI1023714,1540,25.9714,50.6076,Gas,9961.79,CAPACITY-FACTOR-V1
BHR,Bahrain,Al Ezzel Power Station,WRI1023713,962,26.2175,50.6595,Gas,6222.88,CAPACITY-FACTOR-V1
BHR,Bahrain,Alba Power Station,WRI1023718,2204,26.0945,50.6008,Gas,14257.01,CAPACITY-FACTOR-V1
BHR,Bahrain,Awali,WKS0063150,5,26.1,50.58,Solar,9.76,SOLAR-V1-NO-AGE
BHR,Bahrain,Hawar Power ad Water Station,WRI1023716,7.3,26.1981,50.5919,Oil,0.04,CAPACITY-FACTOR-V1
BHR,Bahrain,Hidd Power and Water station 1,WRI1023712,963,26.2223,50.6621,Gas,6229.35,CAPACITY-FACTOR-V1
BHR,Bahrain,Rifa'a Power Station,WRI1023715,700,26.1199,50.5889,Gas,4528.09,CAPACITY-FACTOR-V1
BHR,Bahrain,Sitra Power an Water Station,WRI1023717,1205,26.1833,50.6237,Gas,7794.78,CAPACITY-FACTOR-V1
BGD,Bangladesh,Amnura,WRI1029201,50,24.6301,88.4006,Oil,157.27,CAPACITY-FACTOR-V1
BGD,Bangladesh,Ashuganj (Aggreko),WRI1029202,1649,24.0426,91.0158,Gas,10893.54,CAPACITY-FACTOR-V1
BGD,Bangladesh,Baghabari GT 1,WRI1029203,223,24.1361,89.5933,Gas,1473.17,CAPACITY-FACTOR-V1
BGD,Bangladesh,Barabkunda (Regent),WRI1029204,22,22.5713,91.6841,Oil,69.2,CAPACITY-FACTOR-V1
BGD,Bangladesh,Barishal GT-unit-1 2,WRI1029205,40,22.6588,90.3373,Gas,264.24,CAPACITY-FACTOR-V1
BGD,Bangladesh,Barupukuria ST 1,WRI1029206,250,25.5502,88.9527,Coal,902.32,CAPACITY-FACTOR-V1
BGD,Bangladesh,Bera Peaking,WRI1029207,71,24.0895,89.6176,Oil,223.33,CAPACITY-FACTOR-V1
BGD,Bangladesh,Bheramara GT (Unit-1 2 3),WRI1029208,560,24.0487,89.0173,Oil,1761.51,CAPACITY-FACTOR-V1
BGD,Bangladesh,Bhola CCPP GT-1 2 ST,WRI1029209,227,22.4786,90.7101,Gas,1499.59,CAPACITY-FACTOR-V1
BGD,Bangladesh,Bogra GBB,WRI1029210,42,24.8408,89.3506,Gas,277.45,CAPACITY-FACTOR-V1
BGD,Bangladesh,CLCPC Keranigonj,WRI1029214,100,23.6473,90.3473,Oil,314.55,CAPACITY-FACTOR-V1
BGD,Bangladesh,Chittagong Roazan,WRI1029213,553,22.457,91.9784,Gas,3653.2,CAPACITY-FACTOR-V1
BGD,Bangladesh,Faridpur,WRI1029216,54,23.6183,89.7733,Oil,169.86,CAPACITY-FACTOR-V1
BGD,Bangladesh,Fenchuganj (Barakatullah),WRI1029217,296,24.6863,91.9189,Gas,1955.42,CAPACITY-FACTOR-V1
BGD,Bangladesh,Feni (Doreen),WRI1029267,33,23.9186,90.6926,Gas,218,CAPACITY-FACTOR-V1
BGD,Bangladesh,Ghorasal ST :Unit-3,WRI1029220,861,23.9797,90.637,Gas,5687.89,CAPACITY-FACTOR-V1
BGD,Bangladesh,Gopalganj,WKS0070913,5,26.585,84.145,Solar,9.28,SOLAR-V1-NO-AGE
BGD,Bangladesh,Gopalganj Peaking,WRI1029221,109,23.9797,90.637,Oil,342.86,CAPACITY-FACTOR-V1
BGD,Bangladesh,Hathazari,WRI1029222,98,22.4918,91.8051,Oil,308.26,CAPACITY-FACTOR-V1
BGD,Bangladesh,Hobiganj (Confidence-EP),WRI1029223,11,24.2639,91.379,Gas,72.66,CAPACITY-FACTOR-V1
BGD,Bangladesh,Horippur Power CCPP,WRI1029224,946,23.6839,90.5314,Gas,6249.42,CAPACITY-FACTOR-V1
BGD,Bangladesh,Jamalpur RPP,WRI1029225,95,24.9103,89.9607,Oil,298.82,CAPACITY-FACTOR-V1
BGD,Bangladesh,Jangalia (Summit),WRI1029226,85,23.4289,91.17,Gas,561.52,CAPACITY-FACTOR-V1
BGD,Bangladesh,Jhulda,WRI1029227,100,22.2972,91.8062,Oil,314.55,CAPACITY-FACTOR-V1
BGD,Bangladesh,Kaptai Hydro:Unit-1 2 3 4 5,WRI1029228,230,22.495,92.216,Hydro,945.31,HYDRO-V1
BGD,Bangladesh,Karanigonj (Powerpac),WRI1029229,100,23.6783,90.4295,Oil,314.55,CAPACITY-FACTOR-V1
BGD,Bangladesh,Katakhali (Peaking),WRI1029230,100,24.366,88.6763,Oil,314.55,CAPACITY-FACTOR-V1
BGD,Bangladesh,Kathpotti 52 mw,WRI1029231,52,23.5699,90.4804,Oil,163.56,CAPACITY-FACTOR-V1
BGD,Bangladesh,Khulna (KPCL-2),WRI1029232,510,22.8646,89.5357,Gas,3369.13,CAPACITY-FACTOR-V1
BGD,Bangladesh,Kodda Gajipur,WRI1029233,149,23.9904,90.3429,Oil,468.68,CAPACITY-FACTOR-V1
BGD,Bangladesh,Madanganj (Summit),WRI1029234,157,23.59,90.5153,Oil,493.85,CAPACITY-FACTOR-V1
BGD,Bangladesh,Meghnaghat CCPP,WRI1029236,855,23.6112,90.6007,Gas,5648.26,CAPACITY-FACTOR-V1
BGD,Bangladesh,Mymensingh,WRI1029244,210,24.7611,90.4193,Gas,1387.29,CAPACITY-FACTOR-V1
BGD,Bangladesh,Narshingdi (Doreen),WRI1029237,22,23.9186,90.6926,Oil,69.2,CAPACITY-FACTOR-V1
BGD,Bangladesh,Noapara (khanjahan ali),WRI1029238,40,22.3602,91.7812,Oil,125.82,CAPACITY-FACTOR-V1
BGD,Bangladesh,Northen 55 MW,WRI1029239,55,23.8094,90.2433,Oil,173,CAPACITY-FACTOR-V1
BGD,Bangladesh,Pagla (DPA),WRI1029240,50,23.6584,90.4584,Oil,157.27,CAPACITY-FACTOR-V1
BGD,Bangladesh,Patenga 50 MW,WRI1029241,50,22.2385,91.8129,Oil,157.27,CAPACITY-FACTOR-V1
BGD,Bangladesh,Rangpur GT,WRI1029243,20,25.7233,89.2432,Oil,62.91,CAPACITY-FACTOR-V1
BGD,Bangladesh,Santahar Peaking,WRI1029245,50,24.7972,88.9839,Oil,157.27,CAPACITY-FACTOR-V1
BGD,Bangladesh,Shahjibazar 330 MW,WRI1029247,536,24.2532,91.3751,Gas,3540.89,CAPACITY-FACTOR-V1
BGD,Bangladesh,Shiddirganj ST,WRI1029248,210,23.6846,90.517,Gas,1387.29,CAPACITY-FACTOR-V1
BGD,Bangladesh,Shikalbaha Peaking (GT),WRI1029249,261,22.3227,91.8651,Oil,820.99,CAPACITY-FACTOR-V1
BGD,Bangladesh,Siddhirganj (Dutch Bangla),WRI1029250,520,24.3884,89.7436,Gas,3435.2,CAPACITY-FACTOR-V1
BGD,Bangladesh,Siddirgonj (Desh),WRI1029251,96,23.6825,90.5252,Oil,301.97,CAPACITY-FACTOR-V1
BGD,Bangladesh,Summit Barisal 110MW,WRI1029253,110,22.659,90.3364,Gas,726.67,CAPACITY-FACTOR-V1
BGD,Bangladesh,Summit Bibiana-2,WRI1029254,341,24.6358,91.6587,Gas,2252.69,CAPACITY-FACTOR-V1
BGD,Bangladesh,Summit Power  Comilla,WRI1029257,25,23.44,91.1869,Gas,165.15,CAPACITY-FACTOR-V1
BGD,Bangladesh,Summit Power  Maona,WRI1029258,33,24.2276,90.4201,Gas,218,CAPACITY-FACTOR-V1
BGD,Bangladesh,Summit Power (Madhabdi+Ashulia),WRI1029255,80,23.8901,90.0323,Gas,528.49,CAPACITY-FACTOR-V1
BGD,Bangladesh,Summit Power Rupgonj,WRI1029256,33,23.755,90.5496,Gas,218,CAPACITY-FACTOR-V1
BGD,Bangladesh,Sylhet (Energyprima),WRI1029260,222,24.9096,91.83,Gas,1466.56,CAPACITY-FACTOR-V1
